Elapsed time,vals
6.56,-14.675
6.562,-15.526
6.564,-15.716
6.566,-16.181
6.568,-16.237
6.57,-15.917
6.572,-15.77
6.574,-15.407
6.576,-15.05
6.578,-15.269
6.58,-14.291
6.582,-14.253
6.584,-13.524
6.586,-12.102
6.588,-10.439
6.59,-8.223
6.592,-6.382
6.594,-4.323
6.596,-2.782
6.598,-2.583
6.6,-2.167
6.602,-3.095
6.604,-4.803
6.606,-6.684
6.608,-8.155
6.61,-8.79
6.612,-8.946
6.614,-8.275
6.616,-7.059
6.618,-6.235
6.62,-4.545
6.622,-3.259
6.624,-1.906
6.626,-1.591
6.628,-1.273
6.63,-1.142
6.632,-1.682
6.634,-2.189
6.636,-2.844
6.638,-3.186
6.64,-3.541
6.642,-3.824
6.644,-4.226
6.646,-4.464
6.648,-4.208
6.65,-3.89
6.652,-3.017
6.654,-2.196
6.656,-0.924
6.658,0.107
6.66,1.202
6.662,1.716
6.664,1.956
6.666,1.528
6.668,0.868
6.67,-0.349
6.672,-1.798
6.674,-3.715
6.676,-4.305
6.678,-4.665
6.68,-4.088
6.682,-2.973
6.684,-1.384
6.686,0.072
6.688,1.04
6.69,1.706
6.692,1.838
6.694,1.101
6.696,0.843
6.698,0.163
6.7,-0.55
6.702,-1.2
6.704,-1.19
6.706,-0.802
6.708,-0.194
6.71,0.374
6.712,0.59
6.714,0.048
6.716,-0.825
6.718,-2.575
6.72,-3.704
6.722,-4.284
6.724,-4.426
6.726,-2.851
6.728,-1.733
6.73,0.546
6.732,2.681
6.734,4.349
6.736,5.094
6.738,4.633
6.74,3.339
6.742,1.13
6.744,-0.588
6.746,-3.179
6.748,-4.125
6.75,-5.385
6.752,-5.81
6.754,-6.061
6.756,-5.993
6.758,-5.274
6.76,-4.766
6.762,-3.562
6.764,-2.011
6.766,-0.525
6.768,0.585
6.77,1.939
6.772,2.638
6.774,3.139
6.776,3.928
6.778,5.791
6.78,8.357
6.782,10.76
6.784,14.372
6.786,16.617
6.788,17.266
6.79,16.681
6.792,16.021
6.794,14.222
6.796,11.799
6.798,10.298
6.8,9.189
6.802,8.065
6.804,6.977
6.806,5.713
6.808,4.66
6.81,3.967
6.812,3.432
6.814,4.071
6.816,5.794
6.818,7.512
6.82,8.604
6.822,9.895
6.824,9.311
6.826,8.656
6.828,6.601
6.83,5.281
6.832,3.963
6.834,3.135
6.836,3.585
6.838,4.077
6.84,5.331
6.842,6.47
6.844,7.312
6.846,8.199
6.848,8.796
6.85,9.3
6.852,10.31
6.854,10.833
6.856,11.19
6.858,11.06
6.86,10.58
6.862,9.491
6.864,7.695
6.866,6.6
6.868,6.025
6.87,6.026
6.872,7.393
6.874,8.888
6.876,10.66
6.878,11.569
6.88,11.48
6.882,10.921
6.884,8.777
6.886,6.016
6.888,3.002
6.89,-0.434
6.892,-3.779
6.894,-7.355
6.896,-10.594
6.898,-13.416
6.9,-16.24
6.902,-17.714
6.904,-17.625
6.906,-16.464
6.908,-13.631
6.91,-10.249
6.912,-6.402
6.914,-2.353
6.916,1.509
6.918,5.101
6.92,7.987
6.922,9.921
6.924,11.872
6.926,13.173
6.928,13.92
6.93,14.676
6.932,14.746
6.934,14.542
6.936,13.489
6.938,12.177
6.94,10.494
6.942,9.44
6.944,8.256
6.946,8.17
6.948,7.714
6.95,6.928
6.952,6.16
6.954,5.092
6.956,3.174
6.958,1.89
6.96,0.532
6.962,0.278
6.964,0.537
6.966,0.845
6.968,0.24
6.97,-0.226
6.972,-1.28
6.974,-2.908
6.976,-3.776
6.978,-5.108
6.98,-5.8
6.982,-6.393
6.984,-7.177
6.986,-7.417
6.988,-7.544
6.99,-7.638
6.992,-8.016
6.994,-7.458
6.996,-6.96
6.998,-6.138
7,-5.317
7.002,-4.447
7.004,-3.842
7.006,-3.417
7.008,-2.38
7.01,-1.046
7.012,0.579
7.014,2.567
7.016,6.001
7.018,8.457
7.02,11.334
7.022,13.122
7.024,13.868
7.026,13.953
7.028,12.613
7.03,10.695
7.032,8.218
7.034,5.616
7.036,3.063
7.038,0.822
7.04,-0.536
7.042,-1.595
7.044,-1.909
7.046,-1.811
7.048,-1.407
7.05,-1.327
7.052,-1.482
7.054,-2.673
7.056,-3.491
7.058,-4.694
7.06,-5.453
7.062,-6.331
7.064,-6.762
7.066,-7.383
7.068,-7.456
7.07,-7.557
7.072,-7.725
7.074,-7.262
7.076,-6.524
7.078,-5.985
7.08,-5.955
7.082,-6.105
7.084,-6.616
7.086,-7.601
7.088,-8.702
7.09,-9.259
7.092,-9.537
7.094,-9.417
7.096,-8.218
7.098,-6.69
7.1,-5.247
7.102,-3.639
7.104,-1.559
7.106,0.888
7.108,2.707
7.11,4.195
7.112,3.729
7.114,1.504
7.116,-2.312
7.118,-7.031
7.12,-13.336
7.122,-18.397
7.124,-24.078
7.126,-27.311
7.128,-30.257
7.13,-31.123
7.132,-31.172
7.134,-30.375
7.136,-29.456
7.138,-28.875
7.14,-27.009
7.142,-26.132
7.144,-24.01
7.146,-21.983
7.148,-20.071
7.15,-17.502
7.152,-16.033
7.154,-13.722
7.156,-11.675
7.158,-8.862
7.16,-6.816
7.162,-4.048
7.164,-1.937
7.166,-0.853
7.168,-0.453
7.17,-0.767
7.172,-1.24
7.174,-1.2
7.176,-1.015
7.178,-1.64
7.18,-2.523
7.182,-5.343
7.184,-7.887
7.186,-10.255
7.188,-12.297
7.19,-12.168
7.192,-10.744
7.194,-8.976
7.196,-5.96
7.198,-3.512
7.2,-1.613
7.202,-0.101
7.204,-0.517
7.206,-1.04
7.208,-1.461
7.21,-1.897
7.212,-1.188
7.214,-0.912
7.216,1.13
7.218,2.646
7.22,5.108
7.222,8.533
7.224,11.305
7.226,14.034
7.228,16.54
7.23,18.246
7.232,19.09
7.234,19.718
7.236,19.499
7.238,19.913
7.24,20.041
7.242,21.495
7.244,22.901
7.246,23.673
7.248,24.628
7.25,23.869
7.252,22.595
7.254,20.27
7.256,18.151
7.258,15.634
7.26,14.239
7.262,13.592
7.264,13.899
7.266,14.571
7.268,15.888
7.27,16.309
7.272,17.238
7.274,17.135
7.276,16.278
7.278,15.413
7.28,14.01
7.282,12.482
7.284,11.497
7.286,10.463
7.288,10.666
7.29,10.204
7.292,10.545
7.294,12.036
7.296,11.817
7.298,12.891
7.3,12.171
7.302,10.987
7.304,10.279
7.306,7.879
7.308,6.394
7.31,3.936
7.312,2.02
7.314,0.088
7.316,-2.214
7.318,-2.936
7.32,-3.66
7.322,-3.978
7.324,-2.926
7.326,-2.298
7.328,0.427
7.33,2.175
7.332,5.201
7.334,7.192
7.336,8.901
7.338,10.357
7.34,10.037
7.342,9.872
7.344,8.539
7.346,6.27
7.348,4.186
7.35,1.811
7.352,-0.442
7.354,-3.419
7.356,-4.776
7.358,-7.397
7.36,-8.351
7.362,-8.532
7.364,-7.886
7.366,-7.1
7.368,-5.813
7.37,-5.151
7.372,-4.235
7.374,-2.909
7.376,-1.666
7.378,0.443
7.38,3.251
7.382,6.431
7.384,8.861
7.386,10.622
7.388,12.28
7.39,12.923
7.392,13.236
7.394,13.747
7.396,14.058
7.398,14.34
7.4,14.798
7.402,15.024
7.404,14.664
7.406,14.268
7.408,13.328
7.41,12.224
7.412,10.945
7.414,10.269
7.416,8.87
7.418,8.18
7.42,7.715
7.422,6.429
7.424,6.359
7.426,4.984
7.428,4.23
7.43,2.506
7.432,1.551
7.434,0.354
7.436,-0.773
7.438,-3.135
7.44,-5.704
7.442,-7.813
7.444,-10.014
7.446,-12.952
7.448,-14.647
7.45,-15.96
7.452,-16.582
7.454,-16.563
7.456,-15.856
7.458,-14.884
7.46,-12.825
7.462,-11.451
7.464,-9.07
7.466,-7.453
7.468,-5.944
7.47,-4.878
7.472,-3.914
7.474,-4.562
7.476,-4.716
7.478,-5.751
7.48,-6.672
7.482,-8.017
7.484,-8.7
7.486,-9.643
7.488,-10.633
7.49,-12.25
7.492,-13.054
7.494,-13.763
7.496,-14.986
7.498,-14.826
7.5,-15.709
7.502,-15.714
7.504,-15.451
7.506,-14.648
7.508,-13.117
7.51,-11.244
7.512,-8.427
7.514,-5.812
7.516,-4.16
7.518,-2.467
7.52,-2.123
7.522,-2.293
7.524,-2.839
7.526,-3.931
7.528,-3.922
7.53,-2.963
7.532,-2.72
7.534,-1.138
7.536,1.276
7.538,3.157
7.54,5.09
7.542,6.089
7.544,6.808
7.546,6.842
7.548,6.496
7.55,5.933
7.552,5.991
7.554,5.946
7.556,5.975
7.558,5.935
7.56,6.814
7.562,6.931
7.564,6.406
7.566,5.893
7.568,4.489
7.57,2.383
7.572,0.255
7.574,-1.994
7.576,-3.993
7.578,-6.551
7.58,-7.26
7.582,-7.888
7.584,-7.248
7.586,-6.386
7.588,-5.05
7.59,-4.061
7.592,-3.198
7.594,-2.58
7.596,-1.821
7.598,-1.448
7.6,-0.492
7.602,0.343
7.604,1.437
7.606,1.838
7.608,2.263
7.61,2.093
7.612,0.969
7.614,-0.43
7.616,-2.259
7.618,-4.027
7.62,-5.788
7.622,-6.268
7.624,-5.595
7.626,-5.09
7.628,-3.083
7.63,-0.761
7.632,0.786
7.634,1.155
7.636,2.952
7.638,3.176
7.64,3.024
7.642,2.751
7.644,3.198
7.646,2.451
7.648,2.18
7.65,1.142
7.652,-0.337
7.654,-2.287
7.656,-3.85
7.658,-6.316
7.66,-8.052
7.662,-10.095
7.664,-11.465
7.666,-11.506
7.668,-10.756
7.67,-9.053
7.672,-6.497
7.674,-4.453
7.676,-1.967
7.678,-0.438
7.68,0.722
7.682,1.702
7.684,2.122
7.686,2.51
7.688,2.838
7.69,3.005
7.692,3.141
7.694,4.099
7.696,5.196
7.698,6.284
7.7,7.995
7.702,9.085
7.704,11.189
7.706,12.121
7.708,12
7.71,11.128
7.712,9.617
7.714,6.875
7.716,5.581
7.718,4.162
7.72,3.28
7.722,2.453
7.724,1.33
7.726,-0.277
7.728,-1.899
7.73,-2.302
7.732,-1.978
7.734,-0.773
7.736,0.672
7.738,2.116
7.74,3.197
7.742,3.86
7.744,3.765
7.746,3.47
7.748,2.845
7.75,2.746
7.752,2.364
7.754,1.634
7.756,1.327
7.758,0.353
7.76,-0.294
7.762,-0.647
7.764,-0.974
7.766,-0.174
7.768,0.817
7.77,1.731
7.772,2.675
7.774,4.134
7.776,4.798
7.778,3.677
7.78,3.295
7.782,1.717
7.784,-0.867
7.786,-2.414
7.788,-3.411
7.79,-5.923
7.792,-7.967
7.794,-7.822
7.796,-7.469
7.798,-7.538
7.8,-6.105
7.802,-5.266
7.804,-4.582
7.806,-3.68
7.808,-3.219
7.81,-4.004
7.812,-4.366
7.814,-6.713
7.816,-7.499
7.818,-8.984
7.82,-8.563
7.822,-8.605
7.824,-7.347
7.826,-4.905
7.828,-2.768
7.83,-0.631
7.832,1.207
7.834,3.135
7.836,4.543
7.838,6.233
7.84,8.463
7.842,10.723
7.844,12.809
7.846,14.68
7.848,15.122
7.85,15.462
7.852,15.087
7.854,14.664
7.856,14.129
7.858,13.683
7.86,13.113
7.862,11.267
7.864,9.069
7.866,6.235
7.868,3.333
7.87,0.972
7.872,-0.777
7.874,-1.924
7.876,-2.555
7.878,-2.663
7.88,-2.203
7.882,-1.901
7.884,-2.017
7.886,-0.782
7.888,-0.105
7.89,0.998
7.892,2.378
7.894,3.285
7.896,4.566
7.898,5.051
7.9,6.523
7.902,6.899
7.904,8.309
7.906,10.194
7.908,11.938
7.91,14.07
7.912,15.551
7.914,16.616
7.916,17.453
7.918,17.079
7.92,15.812
7.922,14.527
7.924,12.708
7.926,9.591
7.928,6.392
7.93,3.558
7.932,0.961
7.934,-1.972
7.936,-3.699
7.938,-4.56
7.94,-4.945
7.942,-5.335
7.944,-4.366
7.946,-3.966
7.948,-3.152
7.95,-2.187
7.952,-1.37
7.954,-0.342
7.956,-0.181
7.958,0.039
7.96,-0.684
7.962,-1.302
7.964,-2.533
7.966,-4.01
7.968,-4.385
7.97,-5.424
7.972,-5.119
7.974,-5.032
7.976,-3.193
7.978,-1.711
7.98,0.738
7.982,3.434
7.984,6.637
7.986,9.687
7.988,11.843
7.99,13.043
7.992,13.405
7.994,12.394
7.996,10.836
7.998,9.188
8,8.31
8.002,7.149
8.004,6.222
8.006,6.071
8.008,6.641
8.01,7.881
8.012,9.838
8.014,11.998
8.016,13.79
8.018,14.759
8.02,13.955
8.022,12.96
8.024,11.856
8.026,10.385
8.028,10.461
8.03,9.308
8.032,9.294
8.034,7.701
8.036,7.066
8.038,5.853
8.04,4.343
8.042,3.213
8.044,2.278
8.046,1.656
8.048,2.25
8.05,2.451
8.052,2.339
8.054,2.453
8.056,3.165
8.058,3.422
8.06,4.285
8.062,4.004
8.064,4.518
8.066,4.767
8.068,4.846
8.07,6.582
8.072,6.596
8.074,6.774
8.076,7.507
8.078,7.598
8.08,7.885
8.082,8.322
8.084,7.522
8.086,6.922
8.088,6.212
8.09,5.072
8.092,5.476
8.094,6.546
8.096,8.465
8.098,11.771
8.1,15.709
8.102,18.197
8.104,20.221
8.106,22.179
8.108,22.526
8.11,20.708
8.112,17.724
8.114,14.922
8.116,12.738
8.118,10.494
8.12,9.216
8.122,8.837
8.124,8.285
8.126,8.59
8.128,7.793
8.13,6.949
8.132,6.433
8.134,5.804
8.136,5.608
8.138,6.021
8.14,7.321
8.142,9.364
8.144,11.023
8.146,14.065
8.148,17.2
8.15,19.989
8.152,22.868
8.154,24.29
8.156,24.302
8.158,23.506
8.16,23.011
8.162,19.861
8.164,18.421
8.166,15.394
8.168,13.245
8.17,12.918
8.172,10.679
8.174,10.925
8.176,9.221
8.178,10.934
8.18,10.67
8.182,11.505
8.184,11.972
8.186,11.776
8.188,12.163
8.19,11.497
8.192,13.162
8.194,14.26
8.196,15.424
8.198,17.682
8.2,18.545
8.202,17.719
8.204,16.049
8.206,15.004
8.208,12.97
8.21,10.645
8.212,8.895
8.214,7.388
8.216,6.127
8.218,3.688
8.22,1.703
8.222,-0.466
8.224,-1.767
8.226,-2.398
8.228,-2.523
8.23,-2.639
8.232,-2.295
8.234,-2.048
8.236,-2.398
8.238,-3.012
8.24,-3.632
8.242,-3.532
8.244,-3.223
8.246,-1.701
8.248,0.28
8.25,1.539
8.252,2.437
8.254,3.045
8.256,2.673
8.258,1.819
8.26,0.749
8.262,-0.581
8.264,-2.003
8.266,-3.131
8.268,-3.323
8.27,-3.144
8.272,-1.806
8.274,0.518
8.276,3.16
8.278,6.057
8.28,9.489
8.282,12.067
8.284,14.715
8.286,15.837
8.288,16.648
8.29,15.876
8.292,14.38
8.294,11.775
8.296,10.049
8.298,7.748
8.3,6.08
8.302,4.805
8.304,4.565
8.306,4.483
8.308,4.508
8.31,4.127
8.312,3.365
8.314,2.357
8.316,1.337
8.318,-0.231
8.32,0.059
8.322,-0.841
8.324,-1.793
8.326,-2.048
8.328,-2.328
8.33,-2.602
8.332,-2.976
8.334,-3.158
8.336,-3.669
8.338,-3.745
8.34,-3.672
8.342,-3.238
8.344,-2.718
8.346,-2.269
8.348,-0.855
8.35,-0.207
8.352,1.239
8.354,1.727
8.356,1.68
8.358,2.245
8.36,2.117
8.362,2.311
8.364,2.573
8.366,2.948
8.368,3.93
8.37,5.247
8.372,6.259
8.374,7.158
8.376,6.675
8.378,5.626
8.38,3.725
8.382,1.149
8.384,-1.779
8.386,-5.103
8.388,-8.588
8.39,-10.199
8.392,-13.95
8.394,-17.186
8.396,-16.985
8.398,-17.398
8.4,-18.314
8.402,-16.993
8.404,-15.758
8.406,-14.799
8.408,-15.573
8.41,-16.192
8.412,-17.146
8.414,-17.022
8.416,-17.077
8.418,-17.66
8.42,-18.049
8.422,-17.799
8.424,-17.463
8.426,-17.69
8.428,-17.222
8.43,-16.25
8.432,-14.938
8.434,-12.907
8.436,-11.877
8.438,-10.06
8.44,-8.86
8.442,-7.764
8.444,-6.634
8.446,-5.644
8.448,-5.246
8.45,-4.767
8.452,-3.66
8.454,-2.727
8.456,-1.637
8.458,-0.502
8.46,0.853
8.462,2.097
8.464,2.586
8.466,2.892
8.468,2.849
8.47,2.752
8.472,2.631
8.474,2.147
8.476,1.479
8.478,0.402
8.48,-0.51
8.482,-2.592
8.484,-4.786
8.486,-5.868
8.488,-6.985
8.49,-7.786
8.492,-7.765
8.494,-7.133
8.496,-6.843
8.498,-7.079
8.5,-7.57
8.502,-8.639
8.504,-10.174
8.506,-11.561
8.508,-12.938
8.51,-13.89
8.512,-14.041
8.514,-13.003
8.516,-11.981
8.518,-10.422
8.52,-8.338
8.522,-5.868
8.524,-3.724
8.526,-2.442
8.528,-1.828
8.53,-1.702
8.532,-2.877
8.534,-4.869
8.536,-6.692
8.538,-8.742
8.54,-9.191
8.542,-9.17
8.544,-8.351
8.546,-7.239
8.548,-6.342
8.55,-5.893
8.552,-5.867
8.554,-6.768
8.556,-6.457
8.558,-7.657
8.56,-9.967
8.562,-11.377
8.564,-13.18
8.566,-15.916
8.568,-16.551
8.57,-18.986
8.572,-19.367
8.574,-20.174
8.576,-19.917
8.578,-18.794
8.58,-18.422
8.582,-17.062
8.584,-16.493
8.586,-15.519
8.588,-14.472
8.59,-13.367
8.592,-12.616
8.594,-11.366
8.596,-11.132
8.598,-9.776
8.6,-8.948
8.602,-7.704
8.604,-7.1
8.606,-6.809
8.608,-6.586
8.61,-7.022
8.612,-6.667
8.614,-7.794
8.616,-7.919
8.618,-8.599
8.62,-8.656
8.622,-8.715
8.624,-8.439
8.626,-8.059
8.628,-6.506
8.63,-5.24
8.632,-4.092
8.634,-3.887
8.636,-4.975
8.638,-6.32
8.64,-8.071
8.642,-10.32
8.644,-10.641
8.646,-11.357
8.648,-11.131
8.65,-10.486
8.652,-10.242
8.654,-9.529
8.656,-9.817
8.658,-9.144
8.66,-9.446
8.662,-9.763
8.664,-10.4
8.666,-11.267
8.668,-11.615
8.67,-12.6
8.672,-12.731
8.674,-12.574
8.676,-11.996
8.678,-11.659
8.68,-11.007
8.682,-9.573
8.684,-8.603
8.686,-8.033
8.688,-6.359
8.69,-5.094
8.692,-3.015
8.694,-1.224
8.696,0.423
8.698,2.748
8.7,4.488
8.702,5.386
8.704,6.211
8.706,7.02
8.708,6.749
8.71,6.796
8.712,7.206
8.714,7.437
8.716,7.93
8.718,8.827
8.72,9.187
8.722,9.007
8.724,8.268
8.726,7.287
8.728,4.805
8.73,2.303
8.732,0.618
8.734,-1.55
8.736,-3.039
8.738,-3.576
8.74,-2.839
8.742,-0.76
8.744,1.167
8.746,4.157
8.748,7.053
8.75,10.75
8.752,12.784
8.754,15.938
8.756,17.582
8.758,19.535
8.76,21.131
8.762,22.706
8.764,23.602
8.766,24.785
8.768,25.337
8.77,25.664
8.772,24.564
8.774,23.59
8.776,21.968
8.778,19.599
8.78,17.266
8.782,14.429
8.784,12.553
8.786,9.861
8.788,8.762
8.79,9.489
8.792,9.518
8.794,9.408
8.796,8.954
8.798,7.445
8.8,5.948
8.802,5.489
8.804,3.418
8.806,2.944
8.808,2.265
8.81,2.117
8.812,0.673
8.814,0.008
8.816,-1.244
8.818,-2.108
8.82,-3.017
8.822,-3.531
8.824,-4.198
8.826,-4.559
8.828,-4.624
8.83,-5.335
8.832,-6.034
8.834,-6.781
8.836,-7.81
8.838,-9.351
8.84,-9.936
8.842,-11.948
8.844,-13.606
8.846,-14.867
8.848,-17.168
8.85,-18.711
8.852,-20.313
8.854,-22.173
8.856,-23.134
8.858,-23.964
8.86,-23.607
8.862,-23.039
8.864,-22.53
8.866,-20.632
8.868,-19.982
8.87,-17.748
8.872,-16.1
8.874,-14.512
8.876,-13.387
8.878,-12.797
8.88,-11.37
8.882,-10.773
8.884,-10.198
8.886,-8.906
8.888,-7.431
8.89,-5.853
8.892,-4.329
8.894,-1.928
8.896,-0.492
8.898,1.582
8.9,2.435
8.902,2.88
8.904,2.256
8.906,0.672
8.908,-0.97
8.91,-2.594
8.912,-4.656
8.914,-5.598
8.916,-6.701
8.918,-7.368
8.92,-7.963
8.922,-8.996
8.924,-10.695
8.926,-12.023
8.928,-13.746
8.93,-14.862
8.932,-15.062
8.934,-14.966
8.936,-14.683
8.938,-12.963
8.94,-11.884
8.942,-10.478
8.944,-8.764
8.946,-7.013
8.948,-4.764
8.95,-2.688
8.952,-1.653
8.954,-0.987
8.956,-0.939
8.958,-1.097
8.96,-2.442
8.962,-3.468
8.964,-4.51
8.966,-5.789
8.968,-7.19
8.97,-8.559
8.972,-10.049
8.974,-10.697
8.976,-10.678
8.978,-9.644
8.98,-8.257
8.982,-7.345
8.984,-5.288
8.986,-3.697
8.988,-2.515
8.99,-2.114
8.992,-2.038
8.994,-3.145
8.996,-4.463
8.998,-5.931
9,-7.468
9.002,-8.507
9.004,-9.2
9.006,-9.093
9.008,-8.752
9.01,-7.462
9.012,-6.75
9.014,-5.917
9.016,-4.6
9.018,-3.896
9.02,-3.004
9.022,-2.704
9.024,-2.928
9.026,-3.503
9.028,-5.017
9.03,-5.975
9.032,-6.896
9.034,-7.001
9.036,-6.799
9.038,-5.489
9.04,-4.332
9.042,-2.972
9.044,-1.566
9.046,-0.569
9.048,0.285
9.05,1.42
9.052,2.147
9.054,2.658
9.056,3.084
9.058,3.443
9.06,3.321
9.062,3.228
9.064,2.266
9.066,0.631
9.068,-1.144
9.07,-3.197
9.072,-5.002
9.074,-6.062
9.076,-6.486
9.078,-6.214
9.08,-5.533
9.082,-4.866
9.084,-4.264
9.086,-4.059
9.088,-3.95
9.09,-4.405
9.092,-5.268
9.094,-6.729
9.096,-8.809
9.098,-10.493
9.1,-11.834
9.102,-11.705
9.104,-10.558
9.106,-7.42
9.108,-3.825
9.11,0.75
9.112,4.749
9.114,6.61
9.116,7.767
9.118,7.734
9.12,5.083
9.122,3.823
9.124,1.012
9.126,-1.673
9.128,-3.348
9.13,-3.583
9.132,-4.077
9.134,-3.317
9.136,-2.043
9.138,-0.664
9.14,1.101
9.142,2.616
9.144,3.174
9.146,3.066
9.148,2.504
9.15,1.311
9.152,0.42
9.154,-0.275
9.156,-1.627
9.158,-1.597
9.16,-1.48
9.162,-1.502
9.164,-1.574
9.166,-2.479
9.168,-3.498
9.17,-5.1
9.172,-6.057
9.174,-7.802
9.176,-8.322
9.178,-7.81
9.18,-6.765
9.182,-6.184
9.184,-4.261
9.186,-2.642
9.188,-0.976
9.19,0.795
9.192,1.501
9.194,1.734
9.196,1.046
9.198,-0.709
9.2,-4.01
9.202,-7.23
9.204,-10.452
9.206,-12.832
9.208,-14.438
9.21,-13.977
9.212,-14.097
9.214,-13.67
9.216,-12.257
9.218,-10.68
9.22,-7.733
9.222,-7.127
9.224,-5.567
9.226,-5.679
9.228,-5.771
9.23,-6.471
9.232,-7.467
9.234,-8.684
9.236,-9.372
9.238,-9.49
9.24,-9.03
9.242,-8.343
9.244,-7.149
9.246,-5.101
9.248,-3.761
9.25,-2.342
9.252,-0.325
9.254,1.392
9.256,2.706
9.258,4.338
9.26,6.124
9.262,7.448
9.264,9.096
9.266,9.373
9.268,9.825
9.27,9.432
9.272,9.017
9.274,8.686
9.276,8.711
9.278,8.55
9.28,8.894
9.282,9.169
9.284,9.351
9.286,9.524
9.288,9.474
9.29,9.289
9.292,9.22
9.294,9.188
9.296,8.539
9.298,8.097
9.3,7.521
9.302,6.974
9.304,7.554
9.306,8.036
9.308,9.073
9.31,10.33
9.312,11.579
9.314,12.387
9.316,13.632
9.318,13.248
9.32,13.395
9.322,13.583
9.324,14.083
9.326,14.071
9.328,14.671
9.33,15.187
9.332,14.817
9.334,14.652
9.336,12.564
9.338,10.464
9.34,7.419
9.342,4.802
9.344,2.346
9.346,0.587
9.348,-0.357
9.35,-1.384
9.352,-2.28
9.354,-2.469
9.356,-3.7
9.358,-3.786
9.36,-3.455
9.362,-2.46
9.364,-1.31
9.366,0.417
9.368,2.263
9.37,4.265
9.372,5.718
9.374,7.61
9.376,8.819
9.378,10.862
9.38,11.755
9.382,13.274
9.384,14.368
9.386,13.805
9.388,13.654
9.39,12.153
9.392,10.002
9.394,8.696
9.396,7.744
9.398,6.805
9.4,6.107
9.402,5.353
9.404,4.796
9.406,4.356
9.408,4.052
9.41,4.518
9.412,5.614
9.414,7.632
9.416,10.471
9.418,13.007
9.42,15.297
9.422,16.709
9.424,16.903
9.426,17.152
9.428,18.181
9.43,18.562
9.432,18.946
9.434,18.614
9.436,18.725
9.438,17.903
9.44,17.169
9.442,15.908
9.444,15.284
9.446,14.392
9.448,13.734
9.45,13.07
9.452,11.337
9.454,9.48
9.456,8.689
9.458,7.755
9.46,7.389
9.462,7.231
9.464,7.054
9.466,6.969
9.468,6.523
9.47,6.31
9.472,6.665
9.474,7.254
9.476,8.488
9.478,10.983
9.48,14.061
9.482,17.254
9.484,20.407
9.486,22.81
9.488,25.544
9.49,26.136
9.492,27.102
9.494,26.109
9.496,23.751
9.498,20.814
9.5,17.56
9.502,14.351
9.504,11.255
9.506,8.711
9.508,5.636
9.51,5.118
9.512,5.358
9.514,6.709
9.516,9.102
9.518,12.055
9.52,15.635
9.522,18.26
9.524,20.331
9.526,21.82
9.528,20.752
9.53,19.938
9.532,17.334
9.534,13.875
9.536,10.167
9.538,5.997
9.54,2.631
9.542,-1.054
9.544,-3.539
9.546,-5.762
9.548,-6.864
9.55,-6.854
9.552,-6.737
9.554,-5.783
9.556,-4.963
9.558,-4.26
9.56,-4.696
9.562,-5.8
9.564,-6.982
9.566,-8.172
9.568,-9.088
9.57,-9.822
9.572,-9.297
9.574,-8.72
9.576,-8.707
9.578,-7.71
9.58,-7.535
9.582,-7.339
9.584,-6.63
9.586,-6.447
9.588,-5.362
9.59,-4.46
9.592,-3.531
9.594,-2.704
9.596,-2.28
9.598,-2.727
9.6,-3.015
9.602,-4.371
9.604,-5.933
9.606,-7.115
9.608,-8.443
9.61,-9.783
9.612,-11.139
9.614,-11.667
9.616,-12.53
9.618,-12.648
9.62,-12.767
9.622,-12.374
9.624,-11.092
9.626,-9.963
9.628,-8.441
9.63,-6.808
9.632,-5.934
9.634,-4.218
9.636,-3.429
9.638,-3.389
9.64,-2.51
9.642,-3.029
9.644,-2.577
9.646,-2.601
9.648,-2.108
9.65,-1.527
9.652,-0.316
9.654,1.273
9.656,3.019
9.658,5.052
9.66,7.08
9.662,8.947
9.664,10.281
9.666,11.237
9.668,10.88
9.67,10.247
9.672,9.567
9.674,7.217
9.676,5.17
9.678,3.331
9.68,1.726
9.682,0.706
9.684,0.651
9.686,0.21
9.688,0.516
9.69,0.412
9.692,0.272
9.694,-0.236
9.696,-0.9
9.698,-0.669
9.7,-0.816
9.702,0.334
9.704,1.33
9.706,2.277
9.708,1.691
9.71,1.472
9.712,0.119
9.714,-0.976
9.716,-2.107
9.718,-3.021
9.72,-3.187
9.722,-2.586
9.724,-1.02
9.726,0.608
9.728,2.923
9.73,5.207
9.732,6.298
9.734,5.974
9.736,4.359
9.738,1.564
9.74,-1.754
9.742,-4.908
9.744,-8.464
9.746,-10.59
9.748,-11.356
9.75,-12.149
9.752,-12.525
9.754,-11.562
9.756,-11.743
9.758,-10.189
9.76,-8.845
9.762,-8.081
9.764,-7.847
9.766,-8.518
9.768,-9.936
9.77,-10.175
9.772,-10.199
9.774,-10.544
9.776,-10.313
9.778,-9.885
9.78,-10.067
9.782,-10.615
9.784,-12.167
9.786,-12.917
9.788,-13.532
9.79,-13.304
9.792,-12.185
9.794,-10.458
9.796,-8.244
9.798,-6.291
9.8,-3.626
9.802,-1.921
9.804,-0.082
9.806,0.3
9.808,0.467
9.81,0.083
9.812,-1.838
9.814,-3.059
9.816,-5.273
9.818,-7.569
9.82,-8.161
9.822,-8.834
9.824,-8.637
9.826,-7.445
9.828,-5.709
9.83,-3.067
9.832,0.166
9.834,3.599
9.836,7.236
9.838,10.039
9.84,11.879
9.842,11.98
